stop_loss,0.15,0.2,0.25,0.3
0.05,-0.012066666666666668,0.0193,0.057333333333333326,0.02526666666666667
0.07,-0.009466666666666667,0.02136666666666667,0.0537,0.022066666666666665
0.08,-0.014433333333333333,0.016766666666666666,0.04893333333333333,0.022266666666666667
0.1,-0.016733333333333333,0.012000000000000002,0.042166666666666665,0.01576666666666667
